"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
996.5314	"P26443"	"Glutamate dehydrogenase 1, mitochondrial"	"Glud1"	21029000	14609000	28494000	21377333.3333333	21029000	2.16689035363168	0.0392817741815621
1334.767	"Q91YH5"	"Atlastin-3"	"Atl3"	0	1418100	1475200	964433.333333333	1418100	1.79086337221165	0.0856054516177625
957.52434	"Q05920"	"Pyruvate carboxylase, mitochondrial"	"Pc"	0	6697400	8162100	4953166.66666667	6697400	1.67370133127051	0.145361775759414
760.37153	"P14733"	"Lamin-B1"	"Lmnb1"	8877500	8844600	0	5907366.66666667	8844600	1.70467523390906	0.105804057668316
1015.4498	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	18097000	8632900	14621000	13783633.3333333	14621000	1.64372612164142	0.114745231133722
863.47527	"P57780"	"Alpha-actinin-4;Alpha-actinin-3;Alpha-actinin-1"	"Actn4;Actn3;Actn1"	20147000	28657000	26271000	25025000	26271000	2.39483499984156	0.0218446652797187
857.44945	"Q8BWT1"	"3-ketoacyl-CoA thiolase, mitochondrial"	"Acaa2"	68457000	38397000	71583000	59479000	68457000	3.43857006476063	0.00343709973419403
2764.4535	"Q922R8"	"Protein disulfide-isomerase A6"	"Pdia6"	43488000	2570100	10456000	18838033.3333333	10456000	2.35672403563929	0.0375867205150717
786.44872	"P63085"	"Mitogen-activated protein kinase 1"	"Mapk1"	7979100	6794900	10291000	8355000	7979100	1.6424712543681	0.118787801104304
814.45487	"Q63844"	"Mitogen-activated protein kinase 3"	"Mapk3"	10798000	8842000	33094000	17578000	10798000	2.0939787279066	0.0474762906009061
1254.6972	"O70423"	"Membrane primary amine oxidase"	"Aoc3"	5078200	10027000	9135500	8080233.33333333	9135500	2.53436914610647	0.0170511312854601
969.56073	"Q00915"	"Retinol-binding protein 1"	"Rbp1"	17484000	24726000	13402000	18537333.3333333	17484000	1.75429678360751	0.0915978733283435
1043.511	"P26039"	"Talin-1"	"Tln1"	10905000	8238100	14027000	11056700	10905000	2.34653455082175	0.0290185441386453
1139.5935	"P26039"	"Talin-1"	"Tln1"	18791000	15001000	25321000	19704333.3333333	18791000	2.65784977814098	0.0125209391160191
863.43888	"O08529"	"Calpain-2 catalytic subunit"	"Capn2"	3501900	4077800	6554900	4711533.33333333	4077800	2.12601455005733	0.0467006881871236
1047.4907	"Q8VDD5"	"Myosin-9"	"Myh9"	16156000	8716300	23818000	16230100	16156000	4.13020611096286	0.000279081542898787
873.48075	"Q9CRB6"	"Tubulin polymerization-promoting protein family member 3"	"Tppp3"	0	2347600	7744300	3363966.66666667	2347600	1.84236458880338	0.0853112334764411
857.46068	"Q8BMK4"	"Cytoskeleton-associated protein 4"	"Ckap4"	8799600	982180	14301000	8027593.33333333	8799600	2.59638806871371	0.0196501786686538
1463.7296	"Q68FD5"	"Clathrin heavy chain 1"	"Cltc"	71537000	33125000	58830000	54497333.3333333	58830000	1.69757981543138	0.107887341561093
1131.5408	"P30416"	"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed"	"Fkbp4"	35326000	22192000	29269000	28929000	29269000	2.47200064388968	0.0443565078649638
1088.4557	"Q61233"	"Plastin-2;Plastin-3"	"Lcp1;Pls3"	36774000	12958000	26663000	25465000	26663000	4.27600706124583	0.000155625825999067
1208.5417	"O08638"	"Myosin-11"	"Myh11"	12498000	9729100	18228000	13485033.3333333	12498000	2.38230724241359	0.0251023674541226
2168.0572	"Q04997"	"Inhibin alpha chain"	"Inha"	11130000	8098300	20401000	13209766.6666667	11130000	2.21473345515063	0.0365037129915706
1874.9163	"P29391"	"Ferritin light chain 1;Ferritin light chain 2"	"Ftl1;Ftl2"	498390000	31713000	140640000	223581000	140640000	3.20749368001394	0.00569796701897811
977.5182	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	13486000	11441000	12251000	12392666.6666667	12251000	2.43850365796469	0.0195443176461518
987.56006	"P26039"	"Talin-1"	"Tln1"	17983000	12044000	19438000	16488333.3333333	17983000	2.63369791300763	0.0127641835179799
1353.7252	"Q60605"	"Myosin light polypeptide 6;Myosin light chain 6B"	"Myl6;Myl6b"	90374000	92067000	133870000	105437000	92067000	1.74525973788899	0.0929869489334717
1630.8216	"P45377"	"Aldose reductase-related protein 2"	"Akr1b8"	24916000	5461200	3530300	11302500	5461200	1.58142119683346	0.158633792756461
753.41334	"P08074"	"Carbonyl reductase [NADPH] 2"	"Cbr2"	5463800	2168400	0	2544066.66666667	2168400	1.5585233067007	0.154853304401546
1131.6037	"Q922B2"	"Aspartate--tRNA ligase, cytoplasmic"	"Dars"	18674000	8412400	20525000	15870466.6666667	18674000	1.78950666898686	0.0973359884918924
1131.64	"P16675"	"Lysosomal protective protein;Lysosomal protective protein 32 kDa chain;Lysosomal protective protein 20 kDa chain"	"Ctsa"	73165000	33064000	50543000	52257333.3333333	50543000	3.7379078961401	0.00068140863704696
969.49535	"Q9WTL7"	"Acyl-protein thioesterase 2"	"Lypla2"	3824600	1456300	3990400	3090433.33333333	3824600	2.20228711139812	0.0371762238851964
2153.0964	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	34923000	18536000	28675000	27378000	28675000	3.06446056652694	0.00673181869394593
1351.7322	"Q8BJ71"	"Nuclear pore complex protein Nup93"	"Nup93"	1212100	0	1811600	1007900	1212100	1.58223661040577	0.128464162356044
1321.7394	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	1587700	1057400	0	881700	1057400	2.16428460268758	0.0385776337859999
815.43888	"P26041"	"Moesin"	"Msn"	0	14708000	16990000	10566000	14708000	2.74754916839324	0.0151006709665017
1174.554	"P48036"	"Annexin A5"	"Anxa5"	8410600	7485600	5687500	7194566.66666667	7485600	2.58228810655845	0.0143310545760644
1020.6219	"P17426"	"AP-2 complex subunit alpha-1;AP-2 complex subunit alpha-2"	"Ap2a1;Ap2a2"	11531000	9936300	13168000	11545100	11531000	1.53264101008127	0.137973183882918
1217.7285	"Q3UV70"	"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial"	"Pdp1"	2186500	1154900	2391900	1911100	2186500	1.62422212293399	0.121310370908585
928.53418	"O35639"	"Annexin A3"	"Anxa3"	0	15124000	25394000	13506000	15124000	2.44168992007191	0.0336582505189981
1095.4907	"P07356"	"Annexin A2"	"Anxa2"	0	2465100	4267200	2244100	2465100	1.65381562482587	0.118560970037559
2112.1323	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	512450000	90264000	71288000	224667333.333333	90264000	1.59196613647431	0.155345619367061
1166.6295	"Q8BSE0"	"Regulator of microtubule dynamics protein 2"	"Rmdn2"	3025900	6115900	14610000	7917266.66666667	6115900	1.69860279541706	0.108942956937013
865.50215	"P03987"	"Ig gamma-3 chain C region"	""	118900000	77612000	116560000	104357333.333333	116560000	4.04088405655332	0.000246623354907358
1021.5233	"Q6PDG5"	"SWI/SNF complex subunit SMARCC2;SWI/SNF complex subunit SMARCC1"	"Smarcc2;Smarcc1"	3129300	2356900	7354700	4280300	3129300	1.70660076514124	0.111287961330434
1557.9243	"Q3TEA8"	"Heterochromatin protein 1-binding protein 3"	"Hp1bp3"	0	2723600	6564400	3096000	2723600	2.2180807724638	0.0421960511857428
1150.5982	"P11438"	"Lysosome-associated membrane glycoprotein 1"	"Lamp1"	164960000	89028000	79045000	111011000	89028000	3.04983341977525	0.00448695350572629
1557.8766	"P42125"	"Enoyl-CoA delta isomerase 1, mitochondrial"	"Eci1"	16751000	13353000	29072000	19725333.3333333	16751000	1.79321174202349	0.0913700302001845
1040.6342	"Q9JKF1"	"Ras GTPase-activating-like protein IQGAP1"	"Iqgap1"	4251700	1889500	8749500	4963566.66666667	4251700	2.72559873402305	0.0128319910316473
1658.9468	"Q8BJY1"	"26S proteasome non-ATPase regulatory subunit 5"	"Psmd5"	16819000	6892800	21625000	15112266.6666667	16819000	1.60903244771751	0.122841343412757
1851.9731	"P59017"	"Bcl-2-like protein 13"	"Bcl2l13"	4037000	2202800	4873200	3704333.33333333	4037000	1.69553667693549	0.104254891527698
1098.6033	"Q91VI7"	"Ribonuclease inhibitor"	"Rnh1"	19499000	14221000	30160000	21293333.3333333	19499000	2.01104019754729	0.0555662697695953
996.51009	"P20029"	"78 kDa glucose-regulated protein"	"Hspa5"	17179000	2243300	42839000	20753766.6666667	17179000	1.59793030335939	0.157637363559937
1212.635	"P26039"	"Talin-1"	"Tln1"	11228000	9817600	20441000	13828866.6666667	11228000	2.38788043009303	0.0250667425261137
1197.6354	"O35955"	"Proteasome subunit beta type-10"	"Psmb10"	3768700	10180000	6046700	6665133.33333333	6046700	2.98210541685411	0.00523434362459706
1128.6139	"Q9EQ06"	"Estradiol 17-beta-dehydrogenase 11"	"Hsd17b11"	18070000	21555000	35223000	24949333.3333333	21555000	3.5888373404212	0.001011322909712
808.40792	"Q6P069"	"Sorcin"	"Sri"	7776800	8241400	10293000	8770400	8241400	2.18061638123898	0.035983723391195
1622.9066	"P10107"	"Annexin A1"	"Anxa1"	203370000	26838000	32553000	87587000	32553000	4.14278778572999	0.000318716730869665
1016.5138	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	25877000	26771000	41515000	31387666.6666667	26771000	1.96705519420318	0.0588903288878294
1309.6262	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	4177700	8633600	15540000	9450433.33333333	8633600	1.88490425148926	0.0718711743482731
931.53134	"P37040"	"NADPH--cytochrome P450 reductase"	"Por"	0	3688000	12093000	5260333.33333333	3688000	1.83122464108797	0.088834502039034
1230.6721	"P06728"	"Apolipoprotein A-IV"	"Apoa4"	40945000	80929000	90136000	70670000	80929000	3.757421424588	0.00124972749321721
2475.1878	"A6H584"	"Collagen alpha-5(VI) chain"	"Col6a5"	6377700	49636000	11833000	22615566.6666667	11833000	2.7539791237384	0.0133362377984372
907.43995	"P10107"	"Annexin A1"	"Anxa1"	21761000	14825000	0	12195333.3333333	14825000	2.45619648889974	0.0290678212124536
1540.7086	"Q61147"	"Ceruloplasmin"	"Cp"	25715000	60358000	32601000	39558000	32601000	2.95110677068009	0.00557429151712387
1135.6277	"Q60770"	"Syntaxin-binding protein 3"	"Stxbp3"	2624400	2010600	2771200	2468733.33333333	2624400	1.9994628832967	0.0551103899985264
1431.7948	"Q5FWK3"	"Rho GTPase-activating protein 1"	"Arhgap1"	2438900	6622400	11911000	6990766.66666667	6622400	1.62095730648333	0.123382315384851
1971.0313	"Q8CIN4"	"Serine/threonine-protein kinase PAK 2;PAK-2p27;PAK-2p34;Serine/threonine-protein kinase PAK 1"	"Pak2;Pak1"	5669500	2994500	5842900	4835633.33333333	5669500	1.70720704422978	0.102729750820723
1940.9632	"Q8VEM8"	"Phosphate carrier protein, mitochondrial"	"Slc25a3"	41854000	19896000	35798000	32516000	35798000	1.5267414276709	0.145395969376091
936.41572	"P46656"	"Adrenodoxin, mitochondrial"	"Fdx1"	85107000	39126000	144200000	89477666.6666667	85107000	3.2421293177708	0.00293712751813168
1073.5539	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	0	6943600	12951000	6631533.33333333	6943600	2.62365937020607	0.0188792044501328
1007.423	"P14824"	"Annexin A6"	"Anxa6"	7470200	3579200	19253000	10100800	7470200	3.38153854035659	0.00250897457781315
962.48954	"P12382"	"ATP-dependent 6-phosphofructokinase, liver type"	"Pfkl"	8032400	3572300	6368300	5991000	6368300	1.68682566695893	0.109535290223497
1028.4671	"P24547"	"Inosine-5-monophosphate dehydrogenase 2"	"Impdh2"	0	2498300	6665500	3054600	2498300	1.5554343710044	0.143150546113785
977.4488	"P38647"	"Stress-70 protein, mitochondrial"	"Hspa9"	21845000	3780600	27323000	17649533.3333333	21845000	1.53755575259816	0.165830687158892
1615.7188	"Q9EQP2"	"EH domain-containing protein 4"	"Ehd4"	14614000	5917100	10108000	10213033.3333333	10108000	3.26107640907013	0.00262517860219979
1047.4767	"Q07076"	"Annexin A7"	"Anxa7"	2646200	1435300	0	1360500	1435300	1.51844996696103	0.154063558767307
816.45276	"P97372"	"Proteasome activator complex subunit 2"	"Psme2"	10032000	10439000	17189000	12553333.3333333	10439000	1.92114058628639	0.0659841313021567
1230.5728	"Q99K70"	"Ras-related GTP-binding protein C;Ras-related GTP-binding protein D"	"Rragc;Rragd"	8664000	5696300	7970400	7443566.66666667	7970400	2.97302518457514	0.00551189810646948
1360.6583	"P09242"	"Alkaline phosphatase, tissue-nonspecific isozyme"	"Alpl"	0	3282800	2954600	2079133.33333333	2954600	1.62998725499119	0.116779299719741
1476.6733	"Q99KC8"	"von Willebrand factor A domain-containing protein 5A"	"Vwa5a"	6506700	7342000	9424000	7757566.66666667	7342000	2.09497593433821	0.0442868590562507
1183.5656	"P23492"	"Purine nucleoside phosphorylase"	"Pnp"	4508600	7914600	17312000	9911733.33333333	7914600	2.43004382262979	0.0220668289662579
1542.7791	"Q62189"	"U1 small nuclear ribonucleoprotein A"	"Snrpa"	25044000	9048200	18583000	17558400	18583000	1.5852441004057	0.162747374233549
1995.9724	"Q9Z1G4"	"V-type proton ATPase 116 kDa subunit a isoform 1"	"Atp6v0a1"	5596100	4240400	6249200	5361900	5596100	2.28613223906216	0.0303814715549611
1875.9764	"Q99KC8"	"von Willebrand factor A domain-containing protein 5A"	"Vwa5a"	9209100	9322000	15235000	11255366.6666667	9322000	3.11371126031725	0.00380333220289088
1827.8608	"P29699"	"Alpha-2-HS-glycoprotein"	"Ahsg"	11108000	11595000	23089000	15264000	11595000	2.67989647179689	0.0159924027093896
1433.7151	"Q8BTM8"	"Filamin-A"	"Flna"	17851000	33188000	33712000	28250333.3333333	33188000	3.48225027148173	0.00151362538360587
1868.9592	"Q8VDD5"	"Myosin-9"	"Myh9"	23983000	20905000	36318000	27068666.6666667	23983000	3.03744170703579	0.00458222174570527
1055.5148	"P62267"	"40S ribosomal protein S23"	"Rps23"	19624000	1250500	10139000	10337833.3333333	10139000	1.65676609835598	0.166372885610921
863.45012	"P01029"	"Complement C4-B;Complement C4 beta chain;Complement C4 alpha chain;C4a anaphylatoxin;Complement C4 gamma chain"	"C4b"	0	5051600	6664700	3905433.33333333	5051600	1.98913870495121	0.0596534231237976
1001.4679	"O55131"	"Septin-7"	"Sept7"	9465200	6439700	10512000	8805633.33333333	9465200	2.16825065868862	0.0479367601101906
1181.5869	"P26041"	"Moesin;Radixin;Ezrin"	"Msn;Rdx;Ezr"	29149000	23486000	21369000	24668000	23486000	2.51662961201278	0.0183640377863125
998.52843	"Q8VCT4"	"Carboxylesterase 1C;Carboxylesterase 1D"	"Ces1c;Ces1d"	110960000	148770000	164360000	141363333.333333	148770000	2.08669233361399	0.0446000855867692
2015.0252	"Q9DBG3"	"AP-2 complex subunit beta"	"Ap2b1"	4160400	6152500	19260000	9857633.33333333	6152500	1.94731340443609	0.0694312038206052
1786.9618	"Q61838"	"Alpha-2-macroglobulin;Alpha-2-macroglobulin 165 kDa subunit;Alpha-2-macroglobulin 35 kDa subunit"	"A2m"	58317000	52532000	59801000	56883333.3333333	58317000	2.89524430051664	0.00680231220320189
832.38277	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	33452000	10326000	42400000	28726000	33452000	2.45025924750833	0.0253667763059556
2072.9983	"P26039"	"Talin-1"	"Tln1"	22150000	12965000	26658000	20591000	22150000	2.70299879884591	0.0114915021131911
1259.7125	"P97371"	"Proteasome activator complex subunit 1"	"Psme1"	14673000	9944600	23715000	16110866.6666667	14673000	1.92966659426262	0.0678083425879385
1752.941	"Q80X90"	"Filamin-B"	"Flnb"	0	2191000	3447000	1879333.33333333	2191000	1.50006488564124	0.151715363386647
754.45889	"Q99LX0"	"Protein deglycase DJ-1"	"Park7"	57001000	41092000	60155000	52749333.3333333	57001000	2.54763745266322	0.030675712996426
1278.6092	"O88487"	"Cytoplasmic dynein 1 intermediate chain 2"	"Dync1i2"	4045400	9111300	9948200	7701633.33333333	9111300	1.8960918753893	0.0927607966969831
1759.8529	"Q924Z4"	"Ceramide synthase 2"	"Cers2"	2424000	5174800	9132900	5577233.33333333	5174800	2.46896957590652	0.0211830710978086
1991.1244	"P05201"	"Aspartate aminotransferase, cytoplasmic"	"Got1"	26630000	9568300	22442000	19546766.6666667	22442000	2.70519430610477	0.0114237935382619
1438.778	"P07724"	"Serum albumin"	"Alb"	1781600000	3316200000	2413800000	2503866666.66667	2413800000	1.84484095834172	0.0748867366643013
1777.9727	"P01867"	"Ig gamma-2B chain C region"	"Igh-3"	63682000	67729000	44320000	58577000	63682000	4.9908094761968	1.23947109451238e-05
1209.6758	"P01868"	"Ig gamma-1 chain C region secreted form;Ig gamma-1 chain C region, membrane-bound form"	"Ighg1"	56669000	73538000	90516000	73574333.3333333	73538000	4.44401712748313	0.000113135577936581
1826.9124	"P01863"	"Ig gamma-2A chain C region, A allele;Ig gamma-2A chain C region, membrane-bound form"	"Ighg;Igh-1a"	93739000	52400000	32876000	59671666.6666667	52400000	4.22846764707587	0.000167658417557036
1259.7125	"O35350"	"Calpain-1 catalytic subunit"	"Capn1"	0	3228900	4074700	2434533.33333333	3228900	2.60998120644157	0.0168506102814675
1689.821	"Q99LC5"	"Electron transfer flavoprotein subunit alpha, mitochondrial"	"Etfa"	20646000	18037000	22713000	20465333.3333333	20646000	2.69384261830572	0.0158063874431331
2754.3501	"P31001"	"Desmin"	"Des"	0	9942900	5018200	4987033.33333333	5018200	1.69259299681822	0.117696217695387
1806.7672	"P01899"	"H-2 class I histocompatibility antigen, D-B alpha chain;H-2 class I histocompatibility antigen, Q10 alpha chain"	"H2-D1;H2-Q10"	17255000	11476000	4201600	10977533.3333333	11476000	2.98662471754249	0.006596752433761
763.3613	"P08226"	"Apolipoprotein E"	"Apoe"	9090900	3961600	24792000	12614833.3333333	9090900	3.78522537249819	0.000710926290851654
1012.4437	"P51150"	"Ras-related protein Rab-7a"	"Rab7a"	19116000	9451900	16761000	15109633.3333333	16761000	2.5015388431824	0.0184746681906531
1152.5234	"Q7TNG5"	"Echinoderm microtubule-associated protein-like 2"	"Eml2"	3763400	3272200	4691400	3909000	3763400	2.19885406387601	0.0346252908493142
1373.6212	"P48678"	"Prelamin-A/C;Lamin-A/C"	"Lmna"	12740000	9925800	14194000	12286600	12740000	2.29939881579779	0.029446538962551
1706.8529	"P16546"	"Spectrin alpha chain, non-erythrocytic 1"	"Sptan1"	13956000	11052000	12714000	12574000	12714000	1.65056959792634	0.112731777985871
1109.6081	"Q9QXS1"	"Plectin"	"Plec"	5063000	3567200	4319600	4316600	4319600	1.98463977481388	0.0593271608489014
2314.1329	"Q8VDV3"	"Guanine nucleotide exchange factor for Rab-3A"	"Rab3il1"	0	4658800	5511100	3389966.66666667	4658800	1.50985055597151	0.158672877106152
2543.3305	"P29699"	"Alpha-2-HS-glycoprotein"	"Ahsg"	21835000	8707000	8711600	13084533.3333333	8711600	2.38094253002749	0.0550828549877383
1235.6258	"Q99J99"	"3-mercaptopyruvate sulfurtransferase"	"Mpst"	13122000	9489200	15522000	12711066.6666667	13122000	1.61012250638072	0.120815232515441
884.50797	"Q9CQQ7"	"ATP synthase F(0) complex subunit B1, mitochondrial"	"Atp5f1"	0	5911500	33080000	12997166.6666667	5911500	1.79623924687173	0.120846636720523
1071.556	"Q9EQK5"	"Major vault protein"	"Mvp"	7139500	6220100	11940000	8433200	7139500	4.01212540724117	0.000489286100257342
1456.7886	"Q64727"	"Vinculin"	"Vcl"	25463000	26273000	49336000	33690666.6666667	26273000	1.59024686806968	0.125830827447393
1901.9946	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	3090500	2844000	2848400	2927633.33333333	2848400	1.70279601201164	0.0980433114964636
898.56	"O35129"	"Prohibitin-2"	"Phb2"	4252000	5074900	1555900	3627600	4252000	1.97797294882582	0.0727025217121896
857.49707	"P26039"	"Talin-1"	"Tln1"	8479100	9660100	16863000	11667400	9660100	2.56348116326394	0.0153813432888725
993.51311	"P31001"	"Desmin"	"Des"	8166900	11021000	19756000	12981300	11021000	3.02606103925788	0.0050196843569539
1116.6179	"Q61941"	"NAD(P) transhydrogenase, mitochondrial"	"Nnt"	0	3982500	7865800	3949433.33333333	3982500	1.7706877242438	0.111298934977735
1585.8312	"P50518"	"V-type proton ATPase subunit E 1"	"Atp6v1e1"	40009000	12666000	9746000	20807000	12666000	1.72393310640154	0.0990202212401918
1454.7551	"P26039"	"Talin-1"	"Tln1"	7802000	7450700	12263000	9171900	7802000	2.1237388533251	0.044303964869927
1167.6248	"P14733"	"Lamin-B1"	"Lmnb1"	6395300	3958800	15781000	8711700	6395300	2.14238296126259	0.0440694072245899
980.48148	"Q9CYG7"	"Mitochondrial import receptor subunit TOM34"	"Tomm34"	17153000	6451300	11275000	11626433.3333333	11275000	1.98261562468817	0.0730863558692492
