"Mass"	"Uniprot"	"ProteinNames"	"Symbol"	"Intensity.AROM_Rep1"	"Intensity.AROM_Rep2"	"Intensity.AROM_Rep3"	"Mean_arom"	"Median_arom"	"logFC"	"Pvalue_limma"
960.52401	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	28778000	34173000	70819000	44590000	34173000	3.0822627237516	0.00407090816118957
948.47639	"P61982"	"14-3-3 protein gamma;14-3-3 protein gamma, N-terminally processed"	"Ywhag"	9929400	4683200	28442000	14351533.3333333	9929400	3.45149877835505	0.00185451243476
859.4552	"Q3UPL0"	"Protein transport protein Sec31A"	"Sec31a"	7507000	4044900	8045700	6532533.33333333	7507000	2.79631188393882	0.0107380723822599
1491.8773	"P26039"	"Talin-1"	"Tln1"	10582000	10276000	15718000	12192000	10582000	2.35723247477704	0.0246855924133518
863.47527	"Q9WTI7"	"Unconventional myosin-Ic"	"Myo1c"	0	3461300	8887400	4116233.33333333	3461300	2.36787063776932	0.0280091491859572
902.47091	"O35114"	"Lysosome membrane protein 2"	"Scarb2"	20189000	3672100	9303300	11054800	9303300	2.42261017007763	0.0300103946500454
1162.5466	"P50516"	"V-type proton ATPase catalytic subunit A"	"Atp6v1a"	9150000	6846500	29480000	15158833.3333333	9150000	2.51659986054861	0.0191545386980877
1432.7384	"P54728"	"UV excision repair protein RAD23 homolog B"	"Rad23b"	9274700	6546000	12851000	9557233.33333333	9274700	2.33414800723193	0.0384379100909468
1194.5492	"Q00519"	"Xanthine dehydrogenase/oxidase;Xanthine dehydrogenase;Xanthine oxidase"	"Xdh"	0	6415900	10944000	5786633.33333333	6415900	3.60394650360833	0.00140982394989289
1496.6896	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	31968000	24817000	31348000	29377666.6666667	31348000	2.15845859669887	0.0397219090299387
1514.7729	"P12265"	"Beta-glucuronidase"	"Gusb"	20369000	10463000	27457000	19429666.6666667	20369000	4.5757772731291	4.60095098517296e-05
881.47594	"P01027"	"Complement C3;Complement C3 beta chain;C3-beta-c;Complement C3 alpha chain;C3a anaphylatoxin;Acylation stimulating protein;Complement C3b alpha chain;Complement C3c alpha chain fragment 1;Complement C3dg fragment;Complement C3g fragment;Complement C3d fragment;Complement C3f fragment;Complement C3c alpha chain fragment 2"	"C3"	0	7902500	16829000	8243833.33333333	7902500	2.42347751476863	0.0297401885518801
951.57532	"P84096"	"Rho-related GTP-binding protein RhoG"	"Rhog"	11955000	6791600	8745800	9164133.33333333	8745800	2.41005451598882	0.0228970966155277
1561.7736	"Q9D0C4"	"tRNA (guanine(37)-N1)-methyltransferase"	"Trmt5"	32783000	16408000	39556000	29582333.3333333	32783000	4.19448861587103	0.000160908369449409
2289.1562	"Q61578"	"NADPH:adrenodoxin oxidoreductase, mitochondrial"	"Fdxr"	87394000	18968000	78538000	61633333.3333333	78538000	2.53174885175747	0.0213127099286405
901.477	"Q9CX80"	"Cytoglobin"	"Cygb"	0	2977900	8410000	3795966.66666667	2977900	2.75626501028183	0.0101178594504331
800.41407	"Q04857"	"Collagen alpha-1(VI) chain"	"Col6a1"	41347000	105060000	151370000	99259000	105060000	4.12884590843422	0.000315987632433709
1311.552	"Q8R5J9"	"PRA1 family protein 3"	"Arl6ip5"	9730300	8635700	14090000	10818666.6666667	9730300	2.15134097092063	0.0422783951632211
1041.492	"P34928"	"Apolipoprotein C-I;Truncated apolipoprotein C-I"	"Apoc1"	22325000	44905000	84684000	50638000	44905000	3.59947263293024	0.00093965373689971
1239.6612	"Q8BTM8"	"Filamin-A"	"Flna"	12845000	25493000	26186000	21508000	25493000	2.88641991214059	0.00678956878639156
1707.7298	"Q8BSE0"	"Regulator of microtubule dynamics protein 2"	"Rmdn2"	7854800	3326500	9013400	6731566.66666667	7854800	2.56513872011705	0.0157452158701023
2057.9782	"Q9WV32"	"Actin-related protein 2/3 complex subunit 1B"	"Arpc1b"	63798000	42865000	57879000	54847333.3333333	57879000	2.42839554273987	0.0212663773573714
1019.4964	"P51863"	"V-type proton ATPase subunit d 1"	"Atp6v0d1"	7641600	5190200	5436000	6089266.66666667	5436000	2.04683797499965	0.049546077185508
1587.8257	"P23780"	"Beta-galactosidase"	"Glb1"	13690000	7239900	22657000	14528966.6666667	13690000	2.70034433582348	0.0137810912449023
1430.7558	"Q61233"	"Plastin-2"	"Lcp1"	104430000	46167000	48774000	66457000	48774000	5.10294712833911	9.91744583778767e-06
2845.3864	"P28653"	"Biglycan"	"Bgn"	46016000	31883000	111920000	63273000	46016000	5.53239140249082	2.07781143812962e-06
818.39564	"P28656"	"Nucleosome assembly protein 1-like 1"	"Nap1l1"	10596000	4831200	19094000	11507066.6666667	10596000	2.25139789249247	0.0464745782108921
1066.4536	"P07724"	"Serum albumin"	"Alb"	0	4792000	14393000	6395000	4792000	2.66707694282511	0.0150702016239975
1174.5401	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	0	5111900	11305000	5472300	5111900	2.38549163552097	0.0286012699708804
1399.6766	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	13193000	6663100	22205000	14020366.6666667	13193000	3.05401814691584	0.00586119197164534
1600.7443	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	13662000	12491000	198690000	74947666.6666667	13662000	2.26962737428979	0.0405663142030058
808.39016	"Q9R0P3"	"S-formylglutathione hydrolase"	"Esd"	10951000	7188800	21179000	13106266.6666667	10951000	2.75314622962011	0.0124032039522481
3384.5681	"O88342"	"WD repeat-containing protein 1"	"Wdr1"	35415000	21283000	24814000	27170666.6666667	24814000	2.43403970495398	0.02207529341967
1091.4805	"P58774"	"Tropomyosin beta chain;Tropomyosin alpha-4 chain"	"Tpm2;Tpm4"	5529900	4927000	14616000	8357633.33333333	5529900	3.1712317529509	0.00316495822412083
1015.5121	"Q8BH61"	"Coagulation factor XIII A chain"	"F13a1"	7231100	5079000	10612000	7640700	7231100	2.14260245841532	0.0422192292024508
1036.4648	"P97372"	"Proteasome activator complex subunit 2"	"Psme2"	0	4577900	24392000	9656633.33333333	4577900	2.38664918103434	0.0357039354279835
1797.8931	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	53343000	10315000	26750000	30136000	26750000	2.10549420942996	0.0486941117530114
2300.928	"Q923D2"	"Flavin reductase (NADPH)"	"Blvrb"	48140000	23796000	53498000	41811333.3333333	48140000	3.01317244682386	0.00494559048851249
1328.6435	"Q62465"	"Synaptic vesicle membrane protein VAT-1 homolog"	"Vat1"	45849000	22297000	47109000	38418333.3333333	45849000	3.62821770533515	0.000863927399238148
1220.5358	"P10639"	"Thioredoxin"	"Txn"	109160000	44394000	188870000	114141333.333333	109160000	3.02603055581695	0.00539551476582784
1298.5271	"Q00915"	"Retinol-binding protein 1"	"Rbp1"	0	15577000	25865000	13814000	15577000	2.49607062259892	0.0341687079288704
1362.6238	"P11438"	"Lysosome-associated membrane glycoprotein 1"	"Lamp1"	30801000	3655100	21012000	18489366.6666667	21012000	3.36977267148402	0.00334710331827647
1819.8007	"P10107"	"Annexin A1"	"Anxa1"	26503000	11418000	27275000	21732000	26503000	4.55757225022699	5.11939993255054e-05
1607.7977	"P57780"	"Alpha-actinin-4;Alpha-actinin-3;Alpha-actinin-1"	"Actn4;Actn3;Actn1"	15102000	17848000	32906000	21952000	17848000	2.66825901173334	0.0117870702943818
2178.8843	"Q9WV32"	"Actin-related protein 2/3 complex subunit 1B"	"Arpc1b"	7973400	3082000	7097000	6050800	7097000	2.93797453985877	0.00807448499129825
1008.3971	"P07724"	"Serum albumin"	"Alb"	158590000	172250000	963260000	431366666.666667	172250000	3.92830233725806	0.000556882993081817
1122.4975	"P26039"	"Talin-1"	"Tln1"	5652300	2221500	15605000	7826266.66666667	5652300	3.52314392489363	0.00259222166944695
1428.649	"Q8K1M6"	"Dynamin-1-like protein"	"Dnm1l"	4039000	3455400	7211300	4901900	4039000	2.10390994459677	0.0450111934261222
2100.9422	"P26443"	"Glutamate dehydrogenase 1, mitochondrial"	"Glud1"	18417000	9364300	26866000	18215766.6666667	18417000	2.54758555719377	0.0186027161510875
848.4062	"Q61074"	"Protein phosphatase 1G"	"Ppm1g"	12084000	955220	4252000	5763740	4252000	2.2970770137066	0.0362251966403404
2019.0082	"Q04857"	"Collagen alpha-1(VI) chain"	"Col6a1"	249860000	129540000	52503000	143967666.666667	129540000	3.77933663482046	0.00193966032066371
1490.6678	"Q9EPC1"	"Alpha-parvin;Beta-parvin"	"Parva;Parvb"	8499900	8551100	10125000	9058666.66666667	8551100	2.15691147895692	0.0416187548758557
1175.655	"P14824"	"Annexin A6"	"Anxa6"	31325000	25330000	24709000	27121333.3333333	25330000	3.44446483173054	0.00141371122720581
1937.0106	"Q8BTM8"	"Filamin-A"	"Flna"	14412000	17790000	12941000	15047666.6666667	14412000	2.91000204656042	0.0066290954099235
1025.6121	"O89053"	"Coronin-1A"	"Coro1a"	11299000	11211000	19388000	13966000	11299000	3.47645899065295	0.00140107264094802
1437.6235	"P23953"	"Carboxylesterase 1C"	"Ces1c"	85078000	162780000	231640000	159832666.666667	162780000	2.97040798608261	0.0054372243090173
1072.5764	"P07356"	"Annexin A2"	"Anxa2"	36787000	33730000	34166000	34894333.3333333	34166000	2.17773294551922	0.0397581957403428
1389.6736	"Q99PL5"	"Ribosome-binding protein 1"	"Rrbp1"	15383000	11900000	19569000	15617333.3333333	15383000	2.13848620116051	0.042883645752155
777.4021	"Q62189"	"U1 small nuclear ribonucleoprotein A;U2 small nuclear ribonucleoprotein B"	"Snrpa;Snrpb2"	16890000	10565000	18945000	15466666.6666667	16890000	3.23462041591333	0.00439164225058453
2034.9932	"P21619"	"Lamin-B2"	"Lmnb2"	0	6246700	4177100	3474600	4177100	2.28734654328897	0.0359780182653652
1051.4683	"P62702"	"40S ribosomal protein S4, X isoform"	"Rps4x"	11184000	6321800	13410000	10305266.6666667	11184000	3.29476929103645	0.00620519233077379
1220.5309	"Q8VDJ3"	"Vigilin"	"Hdlbp"	2868800	2600300	6066200	3845100	2868800	2.17172390594421	0.0393267723840668
1334.6466	"O35639"	"Annexin A3"	"Anxa3"	18467000	13767000	24999000	19077666.6666667	18467000	2.9230799164038	0.00611788648989263
1787.7697	"Q61599"	"Rho GDP-dissociation inhibitor 2"	"Arhgdib"	29476000	22853000	12804000	21711000	22853000	2.69668880095586	0.0111156855446877
1191.6037	"Q9WV54"	"Acid ceramidase;Acid ceramidase subunit alpha;Acid ceramidase subunit beta"	"Asah1"	33783000	28793000	20482000	27686000	28793000	3.28937938964023	0.00312543775634885
972.48762	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	6598900	10785000	11357000	9580300	10785000	2.43657531033868	0.0209925270234186
1690.7621	"Q9QZ82"	"Cholesterol side-chain cleavage enzyme, mitochondrial"	"Cyp11a1"	181490000	82168000	264340000	175999333.333333	181490000	3.66991600655912	0.0008671112104283
990.4618	"O88844"	"Isocitrate dehydrogenase [NADP] cytoplasmic"	"Idh1"	32125000	36474000	88849000	52482666.6666667	36474000	3.34337716873572	0.00417825499301015
804.40514	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	95086000	34383000	93576000	74348333.3333333	93576000	2.29755663614008	0.0319370563974726
859.40356	"Q02788"	"Collagen alpha-2(VI) chain"	"Col6a2"	13838000	25359000	53568000	30921666.6666667	25359000	4.18731701409154	0.000280631544887842
1137.4938	"Q61247"	"Alpha-2-antiplasmin"	"Serpinf2"	8668700	15238000	5612500	9839733.33333333	8668700	2.35767511206226	0.024832642617027
1424.6208	"P26443"	"Glutamate dehydrogenase 1, mitochondrial"	"Glud1"	25060000	17913000	29752000	24241666.6666667	25060000	2.3267694910304	0.0273646106266873
2537.1203	"P07724"	"Serum albumin"	"Alb"	259520000	360960000	74747000	231742333.333333	259520000	2.31713766598357	0.0290805263198346
2844.2991	"P01868"	"Ig gamma-1 chain C region secreted form;Ig gamma-1 chain C region, membrane-bound form"	"Ighg1"	102870000	89560000	2619500	65016500	89560000	3.77891433335439	0.0019707459326073
1460.7048	"P29391"	"Ferritin light chain 1;Ferritin light chain 2"	"Ftl1;Ftl2"	33802000	30697000	35412000	33303666.6666667	33802000	4.30813973388284	0.00013780537714647
2116.9194	"P09528"	"Ferritin heavy chain;Ferritin heavy chain, N-terminally processed"	"Fth1"	58200000	27302000	64067000	49856333.3333333	58200000	4.8671317708009	2.75288459017816e-05
1443.6478	"P26645"	"Myristoylated alanine-rich C-kinase substrate"	"Marcks"	32587000	23611000	25291000	27163000	25291000	3.11704710233108	0.00941252779299484
892.39266	"Q9DBG3"	"AP-1 complex subunit beta-1;AP-2 complex subunit beta"	"Ap1b1;Ap2b1"	9976100	6942000	6514200	7810766.66666667	6942000	2.46601276989786	0.0259635727103229
1382.6024	"P97429"	"Annexin A4"	"Anxa4"	19280000	10905000	25160000	18448333.3333333	19280000	3.82579495011156	0.000548770569640468
1106.5278	"Q62261"	"Spectrin beta chain, non-erythrocytic 1"	"Sptbn1"	6205700	6345300	2961800	5170933.33333333	6205700	2.28486388594177	0.0301984129151823
1239.6136	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	184210000	265300000	360290000	269933333.333333	265300000	2.49456146159723	0.017252374990329
2006.9745	"Q921I1"	"Serotransferrin"	"Tf"	37471000	14995000	13704000	22056666.6666667	14995000	2.53199227151506	0.0170610039164594
1543.6943	"Q02788"	"Collagen alpha-2(VI) chain"	"Col6a2"	44256000	63994000	114830000	74360000	63994000	4.59733816427681	0.000101513842841438
1583.7732	"P97855"	"Ras GTPase-activating protein-binding protein 1"	"G3bp1"	28049000	7008600	9727500	14928366.6666667	9727500	2.38446231500968	0.0279059835063968
1768.9665	"P04186"	"Complement factor B;Complement factor B Ba fragment;Complement factor B Bb fragment"	"Cfb"	0	16838000	24794000	13877333.3333333	16838000	3.17656815556227	0.00720499189943741
776.41809	"P12265"	"Beta-glucuronidase"	"Gusb"	4964200	0	8871500	4611900	4964200	2.26300817358562	0.0372445666933001
1091.5764	"Q9JK53"	"Prolargin"	"Prelp"	35385000	22992000	54814000	37730333.3333333	35385000	4.61245914772236	3.8329519992222e-05
1237.6343	"Q921I1"	"Serotransferrin"	"Tf"	302790000	571860000	655840000	510163333.333333	571860000	4.63327967715093	0.000432164534217168
1442.6678	"Q8BWT1"	"3-ketoacyl-CoA thiolase, mitochondrial"	"Acaa2"	85413000	58462000	84782000	76219000	84782000	3.07967460901677	0.00838671923491859
1856.9309	"Q9QZ82"	"Cholesterol side-chain cleavage enzyme, mitochondrial"	"Cyp11a1"	278200000	83448000	225300000	195649333.333333	225300000	3.67960354097589	0.00107940840855271
1293.6354	"P02088"	"Hemoglobin subunit beta-1;Hemoglobin subunit beta-2"	"Hbb-b1;Hbb-b2"	490190000	1.705e+09	1773600000	1322930000	1.705e+09	2.89430423739402	0.00691333126596803
984.53927	"Q9DBX3"	"Sushi domain-containing protein 2"	"Susd2"	5002000	5188800	8483500	6224766.66666667	5188800	2.42258530115976	0.0225195183141128
1065.4767	"Q00623"	"Apolipoprotein A-I;Proapolipoprotein A-I;Truncated apolipoprotein A-I"	"Apoa1"	103220000	175080000	203560000	160620000	175080000	2.51394835510738	0.0166080898751587
1602.789	"P57759"	"Endoplasmic reticulum resident protein 29"	"Erp29"	26588000	14342000	19858000	20262666.6666667	19858000	2.66660984856994	0.0199458927600304
2659.2469	"P80316"	"T-complex protein 1 subunit epsilon"	"Cct5"	133510000	58482000	35911000	75967666.6666667	58482000	6.08886991612445	3.60038486603181e-07
1663.755	"P11087"	"Collagen alpha-1(I) chain"	"Col1a1"	7751200	1.6e+07	18018000	13923066.6666667	1.6e+07	3.31438449274136	0.00309279410204599
1283.5266	"P24527"	"Leukotriene A-4 hydrolase"	"Lta4h"	4138000	1996300	4019200	3384500	4019200	2.31934483040495	0.0285745401532721
963.46616	"Q921I1"	"Serotransferrin"	"Tf"	184650000	294350000	355630000	278210000	294350000	2.47203744961541	0.0184300241905533
1286.6904	"Q9DAW9"	"Calponin-3"	"Cnn3"	9547000	10627000	17259000	12477666.6666667	10627000	2.7739208378117	0.009335342283313
1225.6568	"P57780"	"Alpha-actinin-4"	"Actn4"	20797000	22627000	14773000	19399000	20797000	2.22048469582964	0.0340408503988311
1110.6033	"P56399"	"Ubiquitin carboxyl-terminal hydrolase 5"	"Usp5"	16700000	10974000	24977000	17550333.3333333	16700000	2.6650367796453	0.0173972984654206
1023.4873	"Q8QZT1"	"Acetyl-CoA acetyltransferase, mitochondrial"	"Acat1"	32360000	18618000	44084000	31687333.3333333	32360000	2.38268466932091	0.0442194362824315
1835.7922	"P20152"	"Vimentin"	"Vim"	470530000	280200000	311330000	354020000	311330000	2.6612834534509	0.0128033837885204
1487.7104	"P82343"	"N-acylglucosamine 2-epimerase"	"Renbp"	0	3793600	6075200	3289600	3793600	2.6785498677865	0.0131176624135953
2257.0209	"Q8BTM8"	"Filamin-A"	"Flna"	13382000	20118000	6852900	13450966.6666667	13382000	2.29172961527171	0.0301167637351528
3578.63	"Q8BTM8"	"Filamin-A"	"Flna"	10060000	12008000	10032000	10700000	10060000	2.27667944105995	0.0300101009986295
1385.6728	"Q9QZ82"	"Cholesterol side-chain cleavage enzyme, mitochondrial"	"Cyp11a1"	242620000	126170000	428750000	265846666.666667	242620000	3.93224560413445	0.000490435644316099
1037.5506	"P01029"	"Complement C4-B;Complement C4 beta chain;Complement C4 alpha chain;C4a anaphylatoxin;Complement C4 gamma chain"	"C4b"	7844700	9108000	14224000	10392233.3333333	9108000	3.16309335549436	0.00340383120590165
1352.5779	"P21981"	"Protein-glutamine gamma-glutamyltransferase 2"	"Tgm2"	17016000	5016000	18300000	13444000	17016000	2.75285626511313	0.0128947944995065
2379.1569	"Q61830"	"Macrophage mannose receptor 1"	"Mrc1"	32795000	14074000	23569000	23479333.3333333	23569000	2.38926449675947	0.028809793097125
766.43374	"P63168"	"Dynein light chain 1, cytoplasmic"	"Dynll1"	87508000	21047000	66580000	58378333.3333333	66580000	3.40159809378191	0.0108453544693963
1313.6364	"Q02788"	"Collagen alpha-2(VI) chain"	"Col6a2"	63001000	96582000	160590000	106724333.333333	96582000	4.14219082055807	0.000287882903870696
1468.8323	"Q61147"	"Ceruloplasmin"	"Cp"	0	6632200	10237000	5623066.66666667	6632200	2.69514039971113	0.0146798658028385
916.46141	"Q9D0F3"	"Protein ERGIC-53"	"Lman1"	11283000	5553200	9312500	8716233.33333333	9312500	2.42416070079142	0.0243840206000827
831.4338	"P97429"	"Annexin A4"	"Anxa4"	17426000	13187000	21887000	17500000	17426000	3.00644998447307	0.0048397077476694
748.38679	"Q9D964"	"Glycine amidinotransferase, mitochondrial"	"Gatm"	4151900	3430400	4336000	3972766.66666667	4151900	2.10936360234901	0.0426016847528064
1074.5862	"Q8CGK3"	"Lon protease homolog, mitochondrial"	"Lonp1"	11022000	5102400	15498000	10540800	11022000	2.66984864844023	0.0126130817633696
1190.6369	"Q61147"	"Ceruloplasmin"	"Cp"	20116000	28326000	56080000	34840666.6666667	28326000	3.2545333578789	0.00256970307030679
808.43307	"Q91ZX7"	"Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain"	"Lrp1"	2206900	1650000	2774400	2210433.33333333	2206900	2.19208819698246	0.0383420458884507
1175.5856	"P63038"	"60 kDa heat shock protein, mitochondrial"	"Hspd1"	119420000	68118000	155310000	114282666.666667	119420000	2.10972151534447	0.0469658973243227
1657.8134	"Q9QX47"	"Protein SON"	"Son"	3653700	2531600	5055000	3746766.66666667	3653700	2.70793671875468	0.017233829335309
1223.651	"P02468"	"Laminin subunit gamma-1"	"Lamc1"	0	6250500	8294100	4848200	6250500	2.84113653786236	0.0102248269619185
1224.5622	"P07356"	"Annexin A2"	"Anxa2"	15478000	16167000	30031000	20558666.6666667	16167000	2.80169455981124	0.0106824372503715
2393.2842	"P82198"	"Transforming growth factor-beta-induced protein ig-h3"	"Tgfbi"	12209000	4016400	5835100	7353500	5835100	2.40123089066383	0.0280346404380794
783.40614	"Q9D1A2"	"Cytosolic non-specific dipeptidase"	"Cndp2"	17799000	7822600	13892000	13171200	13892000	2.38439841945298	0.025230089446559
2821.5412	"Q9D0K2"	"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial"	"Oxct1"	13381000	5250300	2687200	7106166.66666667	5250300	2.49438215111749	0.0196763453236784
1659.7992	"P98078"	"Disabled homolog 2"	"Dab2"	4699200	5532900	7439900	5890666.66666667	5532900	2.4913592652835	0.0185984532997254
1111.5761	"O08677"	"Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain"	"Kng1"	44764000	75026000	79850000	66546666.6666667	75026000	2.71312354920245	0.0100433970818279
1883.9953	"Q91VI7"	"Ribonuclease inhibitor"	"Rnh1"	37045000	24101000	46142000	35762666.6666667	37045000	2.25742275659982	0.0325045227899462
